acct_num,loan_type,cust_type,age,tot_income,tern,balance,net_due,security_code,bal_after_ref,net_due_renewed,fico,bni,cr_limit,agg_net_bal,date_opened,pmt,dti,is_bad
1227,1,2,66,$755.00,18,"$1,625.87",$580.72,10,$777.23,"$1,357.95",0,321,"$1,000.00","$1,510.95",5/11/2017,$110.00,14.7,0
1228,1,2,42,"$1,531.92",15,"$1,385.00",$537.78,10,$539.50,"$1,077.28",583,316,"$1,500.00","$1,230.28",5/11/2017,$110.00,17.56,0
1229,1,2,24,"$2,693.77",15,$851.67,$157.93,10,$451.67,$609.60,620,252,"$2,000.00",$762.60,5/12/2017,$70.00,39.13,0
1230,1,2,45,"$2,298.83",18,"$1,704.13",$525.87,10,$912.85,"$1,438.72",516,229,"$1,500.00","$1,483.72",5/12/2017,$115.00,31.97,0
1231,1,1,35,"$1,152.77",12,$594.78,$500.13,10,$0.00,$500.13,598,171,$500.00,$545.13,5/15/2017,$60.00,25.24,0
1232,1,2,38,"$2,129.83",12,$969.55,$422.44,10,$406.67,$829.11,472,214,$500.00,$874.11,5/15/2017,$95.00,34.89,0
1233,1,2,72,"$6,212.86",15,"$1,251.67",$712.27,10,$424.50,"$1,136.77",580,113,"$1,000.00","$1,181.77",5/15/2017,$100.00,19.17,0
1234,1,2,62,"$3,878.33",15,"$1,651.67",$989.67,10,$425.54,"$1,415.21",502,250,"$1,000.00","$1,460.21",5/15/2017,$130.00,5.41,0
1236,1,2,77,"$2,382.37",12,$860.46,$675.96,10,$99.92,$775.88,778,365,"$5,000.00",$820.88,5/16/2017,$85.00,69.55,0
1238,1,3,49,"$1,336.10",18,"$1,860.65","$1,021.51",10,$450.92,"$1,472.43",607,224,"$1,500.00","$1,625.43",5/16/2017,$125.00,58.15,0
1239,1,1,60,"$1,379.52",6,$429.77,$364.94,10,$0.00,$364.94,539,316,$500.00,$409.27,5/17/2017,$80.00,0,0
1240,1,2,63,"$2,234.00",15,"$1,451.67",$793.30,10,$508.85,"$1,302.15",668,178,"$3,000.00","$1,347.15",5/18/2017,$115.00,68.44,0
1243,1,2,67,"$1,100.00",15,"$1,251.67",$416.29,10,$703.67,"$1,119.96",600,247,"$2,000.00","$1,164.96",5/19/2017,$100.00,32.09,0
1244,1,1,61,$735.00,9,$582.47,$517.66,10,$0.00,$517.66,513,326,$500.00,$562.66,5/19/2017,$75.00,44.9,0
1245,1,2,65,"$1,247.00",12,"$1,078.64",$635.62,10,$333.44,$969.06,621,200,"$2,500.00","$1,014.06",5/19/2017,$105.00,56.38,0
1246,1,2,61,$735.00,12,$969.55,$525.34,10,$343.67,$869.01,596,298,"$2,000.00",$914.01,5/19/2017,$95.00,65.03,0
1247,1,2,40,"$2,600.00",18,"$1,704.13",$636.87,10,$801.85,"$1,438.72",550,161,"$2,000.00","$1,483.72",5/19/2017,$115.00,29.19,0
1248,1,2,34,"$1,600.00",18,"$1,469.35",$769.45,10,$370.67,"$1,140.12",523,184,"$1,500.00","$1,293.12",5/19/2017,$100.00,31.81,0
1249,1,1,22,"$3,271.67",15,"$1,318.33","$1,013.78",10,$0.00,"$1,013.78",612,304,"$1,000.00","$1,166.78",5/22/2017,$105.00,20.78,1
1251,1,1,40,$856.00,12,$594.78,$525.33,10,$0.00,$525.33,536,205,"$1,000.00",$570.33,5/22/2017,$60.00,35.05,0
1252,1,3,81,"$2,218.00",12,$860.46,$775.88,10,$0.00,$775.88,598,101,"$1,500.00",$820.88,5/22/2017,$85.00,47.34,0
1253,1,3,68,$903.00,12,$860.46,$768.96,10,$0.00,$768.96,657,384,"$2,000.00",$813.96,5/22/2017,$85.00,38.76,0
1254,1,1,62,"$1,349.00",24,"$2,915.26","$2,514.41",10,$0.00,"$2,514.41",682,363,"$4,000.00","$2,667.41",5/22/2017,$166.00,61.6,0
1255,1,2,41,$653.00,15,"$1,385.00",$516.75,10,$616.67,"$1,133.42",573,213,"$1,500.00","$1,286.42",5/22/2017,$110.00,11.79,0
1256,1,2,21,"$1,067.26",12,$699.13,$550.63,10,$41.00,$591.63,532,229,"$1,500.00",$636.63,5/22/2017,$70.00,0,0
1258,1,2,59,"$1,213.33",18,"$1,469.35",$144.09,10,$985.00,"$1,129.09",616,187,"$1,000.00","$1,282.09",5/22/2017,$100.00,77.14,0
1259,1,2,63,"$1,227.00",12,$915.00,$455.31,10,$255.67,$710.98,596,281,"$1,000.00",$863.98,5/23/2017,$90.00,82.07,0
1260,1,2,55,"$1,906.67",15,"$1,345.00",$508.45,10,$636.50,"$1,144.95",562,215,"$1,000.00","$1,189.95",5/23/2017,$107.00,32.78,0
1261,1,1,24,"$1,402.00",9,$582.47,$521.23,10,$0.00,$521.23,586,286,"$1,000.00",$566.23,5/24/2017,$75.00,5.63,0
1262,1,1,57,"$1,233.00",9,$703.82,$629.68,10,$0.00,$629.68,617,201,$500.00,$674.68,5/23/2017,$90.00,51.09,0
1263,1,1,61,"$2,042.69",15,"$1,118.33",$890.51,10,$0.00,$890.51,623,281,"$2,500.00","$1,043.51",5/24/2017,$90.00,13.32,0
1264,1,2,70,"$4,239.00",18,"$1,860.65",$839.23,10,$829.77,"$1,669.00",610,161,"$2,000.00","$1,714.00",5/24/2017,$125.00,53.9,0
1265,1,2,49,"$2,816.67",18,"$1,391.09",$524.75,10,$537.50,"$1,062.25",599,214,"$1,500.00","$1,215.25",5/25/2017,$95.00,38.77,0
1266,1,1,54,"$3,058.00",12,"$1,024.09",$768.57,10,$0.00,$768.57,566,103,"$1,500.00",$921.57,5/25/2017,$100.00,50.65,0
1267,1,2,50,"$8,233.33",18,"$2,138.66","$1,149.65",11,$328.44,"$1,478.09",528,110,"$1,500.00","$1,518.09",5/26/2017,$152.00,18.53,0
1268,1,1,45,"$4,766.67",12,"$1,133.18","$1,018.82",10,$0.00,"$1,018.82",606,166,"$2,000.00","$1,063.82",5/30/2017,$110.00,18.46,0
1269,1,1,39,"$2,641.58",12,"$1,296.82","$1,008.64",10,$0.00,"$1,008.64",615,240,"$1,500.00","$1,161.64",5/26/2017,$125.00,20.03,0
1271,1,2,90,"$1,788.00",12,"$1,078.64",$195.85,10,$801.85,$997.70,574,281,$500.00,"$1,022.70",5/30/2017,$105.00,70.19,0
1272,1,3,58,"$2,845.22",12,"$1,351.36",$517.76,10,$646.50,"$1,164.26",629,156,"$1,000.00","$1,209.26",5/30/2017,$130.00,52.86,0
1273,1,3,60,"$2,361.66",18,"$1,782.39","$1,397.54",10,$0.00,"$1,397.54",625,220,"$2,000.00","$1,550.54",5/30/2017,$120.00,38.66,0
1274,1,2,60,"$1,158.50",12,$699.13,$346.20,10,$274.67,$620.87,546,162,"$1,000.00",$665.87,5/30/2017,$70.00,56.71,0
1276,1,2,65,$988.00,15,"$1,118.33",$559.18,10,$331.33,$890.51,597,177,"$1,500.00","$1,043.51",5/30/2017,$90.00,45.14,0
1277,1,2,61,"$1,074.41",12,$915.00,$347.46,10,$479.50,$826.96,669,285,"$3,000.00",$871.96,5/30/2017,$90.00,46.07,0
1278,1,2,31,"$1,430.00",15,$985.00,$423.77,10,$408.44,$832.21,570,315,"$1,500.00",$877.21,5/31/2017,$80.00,39.37,0
1270,1,2,73,"$3,613.76",12,$805.91,$283.79,10,$441.67,$725.46,551,165,"$1,000.00",$770.46,6/14/2017,$80.00,11.04,0
1275,1,2,46,"$10,805.30",18,"$2,612.32","$1,539.68",10,$888.23,"$2,427.91",643,157,"$2,000.00","$2,479.35",6/2/2017,$185.00,36.23,0
1279,1,1,32,"$1,797.25",15,"$1,318.33","$1,013.31",10,$0.00,"$1,013.31",582,155,"$1,000.00","$1,172.97",6/16/2017,$105.00,58.26,1
1281,1,2,60,$755.00,18,"$1,782.39",$543.32,10,$940.77,"$1,484.09",604,131,"$1,500.00","$1,641.35",6/1/2017,$120.00,29.27,0
1282,1,1,22,"$1,451.67",12,$699.13,$513.06,10,$0.00,$513.06,0,306,$500.00,$666.06,6/1/2017,$70.00,0,0
1284,1,3,60,"$6,600.00",18,"$2,353.96","$2,001.23",10,$0.00,"$2,001.23",716,177,"$2,500.00","$1,912.75",6/2/2017,$167.00,74.56,0
1285,1,2,50,"$1,628.10",15,"$1,518.33",$552.40,10,$635.23,"$1,187.63",544,177,"$1,000.00","$1,340.63",6/2/2017,$120.00,55.71,0
1286,1,2,63,$735.00,15,$985.00,$506.89,10,$392.50,$899.39,567,222,"$1,500.00",$944.39,6/5/2017,$80.00,12.24,0
1287,1,2,66,"$1,007.00",15,"$1,451.67",$441.49,10,$860.54,"$1,302.03",646,190,"$2,500.00","$1,349.73",6/2/2017,$115.00,34.26,0
1288,1,2,60,"$1,515.00",15,"$1,131.67",$520.23,10,$392.50,$912.73,602,355,"$1,500.00","$1,065.73",6/2/2017,$91.00,27,0
1289,1,2,29,"$1,300.00",15,"$1,185.00",$502.54,10,$395.44,$897.98,607,235,"$1,500.00",$950.98,6/2/2017,$95.00,47.15,0
1290,1,2,65,"$1,427.00",24,"$2,181.97","$1,344.80",10,$619.85,"$1,964.65",618,250,"$2,000.00","$1,947.21",6/2/2017,$125.00,61.95,0
1292,1,3,30,"$1,590.90",9,$622.92,$531.71,10,$0.00,$531.71,616,292,"$1,500.00",$576.71,6/5/2017,$80.00,15.34,0
1293,1,2,77,$735.00,18,"$1,704.13",$855.37,10,$696.67,"$1,552.04",644,241,"$1,500.00","$1,597.04",6/5/2017,$115.00,47.21,0
1294,1,2,22,"$1,159.17",18,"$1,312.82",$445.73,10,$549.00,$994.73,550,303,"$1,000.00","$1,147.73",6/9/2017,$90.00,24.67,1
1295,1,2,32,$755.00,18,"$1,782.39",$790.56,10,$801.85,"$1,592.41",648,229,"$1,500.00","$1,637.41",6/6/2017,$120.00,57.22,0
1296,1,2,67,$641.40,12,"$1,187.73",$511.15,10,$450.00,$961.15,611,230,"$1,000.00","$1,114.15",6/5/2017,$115.00,103.06,0
1297,1,3,70,"$1,014.00",12,$699.13,$529.70,10,$97.00,$626.70,554,329,$500.00,$671.70,6/6/2017,$70.00,25.44,0
1298,1,1,28,"$1,360.19",9,$622.92,$531.71,10,$0.00,$531.71,529,65,$500.00,$576.71,6/8/2017,$80.00,26.17,0
1300,1,2,60,"$2,816.67",9,$995.23,$492.09,10,$406.67,$898.76,592,212,"$1,020.00",$943.76,6/9/2017,$125.00,25.31,0
1301,1,1,23,"$1,148.90",6,$401.86,$339.93,10,$0.00,$339.93,540,243,$500.00,$383.79,6/12/2017,$75.00,28.03,0
1302,1,2,27,"$1,704.23",12,"$1,242.27",$449.27,10,$619.50,"$1,068.77",584,238,"$1,000.00","$1,113.77",6/12/2017,$120.00,53.57,0
1303,1,3,55,"$1,983.15",18,"$2,181.72",$528.41,10,$981.72,"$1,510.13",0,295,"$1,500.00","$1,550.13",6/12/2017,$155.00,4.84,0
1304,1,1,34,$855.83,12,"$1,111.36",$999.11,10,$0.00,$999.11,581,303,"$1,000.00","$1,044.11",6/12/2017,$108.00,51.65,0
1305,1,3,64,"$2,365.00",18,"$1,782.39","$1,199.91",10,$392.50,"$1,592.41",693,146,"$2,125.00","$1,637.41",6/13/2017,$120.00,49.68,0
1306,1,1,26,"$1,423.07",6,$401.86,$353.43,10,$0.00,$353.43,548,231,$500.00,$397.01,6/13/2017,$75.00,35.14,0
1308,1,1,43,$639.75,9,$582.47,$517.69,10,$0.00,$517.69,594,219,$500.00,$562.69,6/13/2017,$75.00,42.2,0
1309,1,2,76,"$1,290.00",12,$860.46,$520.25,10,$255.67,$775.92,666,253,"$1,500.00",$820.92,6/15/2017,$85.00,15.89,0
1310,1,4,54,"$1,399.72",12,"$1,515.00",$596.02,10,$712.38,"$1,308.40",579,229,"$1,000.00","$1,353.40",6/13/2017,$145.00,0,0
1312,1,1,59,$574.00,9,$703.82,$521.71,10,$0.00,$521.71,0,337,$500.00,$674.71,6/15/2017,$90.00,43.55,0
1313,1,2,61,"$1,042.00",15,"$1,585.00",$639.87,10,$713.67,"$1,353.54",589,195,"$1,500.00","$1,398.54",6/19/2017,$125.00,28.6,0
1314,1,1,66,"$1,025.53",9,$622.92,$531.71,10,$0.00,$531.71,668,309,"$1,500.00",$577.16,6/15/2017,$80.00,55.78,0
1315,1,2,59,$758.00,12,"$1,351.36",$508.24,10,$656.38,"$1,164.62",594,278,"$1,000.00","$1,209.62",6/15/2017,$130.00,55.41,0
1316,1,2,53,"$1,625.00",15,"$1,585.00",$504.69,10,$740.85,"$1,245.54",595,173,"$1,500.00","$1,398.54",6/16/2017,$125.00,63.45,0
1317,1,2,60,$800.00,18,"$1,234.56",$164.58,10,$946.38,"$1,110.96",627,221,$500.00,"$1,162.30",6/16/2017,$85.00,83.63,0
1318,1,1,62,"$4,027.58",24,"$5,669.55","$4,016.39",11,$0.00,"$4,016.39",595,255,"$4,000.00","$4,231.13",6/16/2017,$320.00,19.61,0
1319,1,1,27,"$1,616.33",12,"$1,242.27","$1,068.44",10,$0.00,"$1,068.44",566,224,"$1,000.00","$1,118.18",6/16/2017,$120.00,56.11,0
1320,1,1,41,"$2,699.71",9,$744.27,$531.36,10,$0.00,$531.36,0,316,$500.00,$684.36,6/19/2017,$95.00,0,0
1321,1,3,64,"$2,216.54",9,$582.47,$517.69,10,$0.00,$517.69,518,146,$500.00,$562.69,6/19/2017,$75.00,54.18,0
1322,1,2,55,"$1,418.08",12,$805.91,$310.53,10,$408.44,$718.97,551,298,"$1,000.00",$763.97,6/20/2017,$80.00,7.12,0
1323,1,2,47,"$2,533.83",15,"$1,451.67",$454.85,10,$674.85,"$1,129.70",614,156,"$1,500.00","$1,282.70",6/26/2017,$115.00,45.86,0
1324,1,2,46,"$2,180.97",18,"$1,704.13",$803.96,10,$634.84,"$1,438.80",572,139,$500.00,"$1,483.80",6/19/2017,$115.00,23.06,0
1325,1,2,46,$867.06,15,"$1,118.33",$679.56,10,$319.00,$998.56,570,182,$500.00,"$1,043.56",6/19/2017,$90.00,39.33,0
1326,1,2,41,$825.00,15,"$1,051.67",$853.83,10,$84.00,$937.83,561,264,"$1,000.00",$982.83,6/20/2017,$85.00,56.85,0
1327,1,2,51,$661.50,9,$703.82,$457.49,10,$172.22,$629.71,512,239,$500.00,$674.71,6/30/2017,$90.00,44.75,0
1328,2,1,35,"$3,213.77",36,"$3,786.34","$3,442.86",10,$0.00,"$3,442.86",679,318,"$2,500.00","$3,487.86",6/21/2017,$140.00,24.83,0
1329,1,1,24,"$2,504.10",9,$622.92,$531.71,10,$0.00,$531.71,523,251,"$1,000.00",$576.71,6/23/2017,$80.00,10.98,0
1330,1,1,41,"$3,441.01",12,"$1,296.82","$1,008.59",10,$0.00,"$1,008.59",571,157,"$1,500.00","$1,162.41",6/23/2017,$125.00,20.17,0
1331,1,2,51,"$1,785.94",12,$969.55,$487.82,10,$381.23,$869.05,575,187,"$1,500.00",$914.05,6/23/2017,$95.00,25.03,0
1332,1,2,54,"$3,165.76",12,$915.00,$525.23,10,$148.00,$673.23,509,146,$500.00,$826.23,6/26/2017,$90.00,40.34,0
1333,1,2,65,"$1,205.00",15,$918.33,$507.44,10,$200.92,$708.36,526,283,$500.00,$861.36,6/23/2017,$75.00,22.9,0
1334,1,1,28,"$2,095.76",9,$953.37,$716.89,10,$0.00,$716.89,587,218,$500.00,$869.89,6/27/2017,$120.00,32.45,0
1336,1,1,39,"$2,329.17",9,$622.92,$531.71,10,$0.00,$531.71,623,210,"$1,500.00",$576.71,6/27/2017,$80.00,5.11,0
1337,1,2,54,$745.00,15,"$1,385.00",$543.82,10,$697.35,"$1,241.17",632,299,"$1,000.00","$1,286.17",6/27/2017,$110.00,63.76,0
1338,1,2,46,"$3,206.67",12,"$1,024.09",$537.57,10,$339.50,$877.07,611,177,$500.00,$922.07,6/28/2017,$100.00,45.41,0
1339,1,2,78,"$1,811.63",15,"$1,185.00",$357.64,10,$713.23,"$1,070.87",598,153,$500.00,"$1,115.87",6/30/2017,$95.00,67.18,0
1340,1,2,60,$735.00,9,$785.93,$532.53,10,$64.99,$597.52,605,310,$500.00,$750.52,6/30/2017,$100.00,18.37,0
1477,15,1,70,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,661,114,"$2,500.00","$1,432.66",8/1/2017,$125.28,0,0
1478,1,2,64,"$4,298.77",18,"$1,625.87",$540.86,10,$801.85,"$1,342.71",0,251,$500.00,"$1,495.71",8/1/2017,$110.00,2.58,0
1479,1,3,25,"$2,075.47",9,$582.47,$517.66,10,$0.00,$517.66,583,271,$500.00,$562.66,8/1/2017,$75.00,43.65,0
1480,15,1,49,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,693,293,"$2,500.00",$964.00,8/2/2017,$94.30,0,0
1481,1,2,25,"$1,949.09",15,"$1,651.67",$731.56,10,$571.85,"$1,303.41",521,223,$500.00,"$1,456.41",8/3/2017,$130.00,38.12,0
1482,1,2,62,"$2,340.00",15,"$1,185.00",$525.68,10,$425.54,$951.22,586,152,$500.00,"$1,104.22",8/3/2017,$95.00,57.78,0
1483,15,1,43,$0.00,15,"$1,588.94",$0.00,15,$0.00,$0.00,644,124,"$2,500.00","$1,524.00",8/3/2017,$125.28,0,0
1484,1,2,66,"$3,295.41",12,"$1,242.27","$1,032.11",10,$87.00,"$1,119.11",629,265,"$1,500.00","$1,048.85",8/3/2017,$120.00,26.86,0
1485,1,2,68,$823.00,12,$805.91,$621.94,10,$97.00,$718.94,504,219,$500.00,$763.94,8/4/2017,$80.00,60.87,0
1486,1,2,71,"$1,041.00",15,"$1,318.33",$536.15,10,$536.54,"$1,072.69",530,274,$500.00,"$1,225.69",8/3/2017,$105.00,20.46,0
1487,1,1,39,"$2,983.41",12,$751.36,$529.41,10,$0.00,$529.41,673,303,"$3,000.00",$682.41,8/4/2017,$75.00,36.64,0
1488,1,2,45,"$1,841.67",12,$860.46,$493.09,10,$240.17,$733.26,540,138,$500.00,$778.26,8/4/2017,$85.00,40.67,0
1489,1,2,66,"$1,909.70",15,"$1,185.00",$411.72,10,$539.50,$951.22,556,124,$500.00,"$1,104.22",8/4/2017,$95.00,71.69,0
1490,1,2,40,$856.00,15,"$1,051.67",$506.17,10,$431.61,$937.78,592,225,$500.00,$982.78,8/4/2017,$85.00,47.55,0
1491,1,2,69,$725.00,15,"$1,251.67",$444.88,10,$675.08,"$1,119.96",622,245,$500.00,"$1,164.96",8/4/2017,$100.00,68,0
1492,15,1,65,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,691,204,"$2,500.00",$964.00,8/4/2017,$94.30,0,0
1493,15,1,68,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,699,291,"$2,500.00",$881.55,8/4/2017,$94.30,0,0
1494,1,1,76,"$3,852.92",15,"$1,451.67","$1,208.56",10,$0.00,"$1,208.56",640,297,"$3,500.00","$1,361.56",8/4/2017,$115.00,33.12,0
1495,1,2,27,"$2,936.00",15,"$1,118.33",$678.84,10,$319.67,$998.51,748,380,"$5,000.00","$1,043.51",8/4/2017,$90.00,8.99,0
1496,1,3,82,$755.00,9,$703.82,$525.99,10,$0.00,$525.99,0,0,$500.00,$678.99,8/7/2017,$90.00,17.09,0
1497,1,2,41,"$3,153.23",12,$915.00,$610.01,10,$171.17,$781.18,541,194,$510.00,$826.18,8/7/2017,$90.00,64.32,0
1498,15,1,61,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,628,188,"$2,500.00",$964.00,8/7/2017,$94.30,0,0
1499,15,1,75,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,678,247,"$2,500.00",$964.00,8/7/2017,$94.30,0,0
1500,15,1,39,$0.00,12,$995.34,$0.00,15,$0.00,$0.00,659,248,"$2,500.00",$964.00,8/8/2017,$94.30,0,0
1501,1,1,21,"$1,386.67",12,$594.78,$500.13,10,$0.00,$500.13,680,331,"$5,950.00",$545.13,8/8/2017,$60.00,30.36,0
1502,1,3,41,"$2,577.44",15,"$1,318.33","$1,013.78",10,$0.00,"$1,013.78",568,155,$500.00,"$1,166.78",8/9/2017,$105.00,29.87,0
1503,1,2,38,"$2,036.67",12,$969.55,$526.61,10,$194.50,$721.11,582,221,"$1,020.00",$874.11,8/10/2017,$95.00,38.4,0
1504,1,2,63,$971.00,9,$703.82,$227.96,10,$401.72,$629.68,504,219,$0.00,$674.68,8/11/2017,$90.00,33.06,0
1505,1,2,38,"$1,649.83",12,$773.18,$508.59,10,$39.99,$548.58,604,285,"$1,000.00",$701.58,8/11/2017,$77.00,18.55,0
1506,1,1,20,$786.11,12,$594.78,$500.13,10,$0.00,$500.13,610,339,$500.00,$545.13,8/11/2017,$60.00,25.44,0
1507,1,1,71,$879.00,9,$582.47,$517.66,10,$0.00,$517.66,590,296,$500.00,$562.66,8/17/2017,$75.00,13.54,0
1508,1,2,75,"$1,291.00",15,"$1,185.00",$468.07,10,$507.00,$975.07,654,275,"$1,500.00","$1,138.80",8/11/2017,$95.00,43.3,0
1509,1,2,47,"$1,241.91",15,"$1,251.67",$427.81,10,$697.70,"$1,125.51",530,122,$500.00,"$1,170.51",8/11/2017,$100.00,43.4,0
1510,1,1,52,"$3,503.50",21,"$2,443.87","$2,055.21",10,$0.00,"$2,055.21",755,247,"$5,000.00","$2,100.21",8/14/2017,$154.00,75.5,0
1511,1,2,24,"$3,038.33",9,$785.93,$405.11,10,$305.17,$710.28,583,206,$500.00,$755.28,8/22/2017,$100.00,14.88,0
1512,1,2,73,"$1,332.00",12,"$1,024.09",$501.69,10,$425.54,$927.23,684,321,"$3,000.00",$972.23,8/16/2017,$100.00,13.96,0
1513,1,1,30,"$2,072.13",15,"$1,251.67","$1,063.86",10,$0.00,"$1,063.86",712,365,"$3,500.00","$1,108.86",8/17/2017,$100.00,2.51,0
1514,1,3,26,"$2,297.10",15,"$1,318.33","$1,013.78",10,$0.00,"$1,013.78",586,198,"$1,000.00","$1,166.78",8/16/2017,$105.00,36.05,0
1515,1,1,39,"$2,816.67",12,"$1,133.18","$1,019.07",10,$0.00,"$1,019.07",592,288,"$1,000.00","$1,064.07",8/16/2017,$110.00,26.34,0
1516,1,2,79,"$1,310.00",9,$663.37,$220.90,10,$375.50,$596.40,628,351,"$2,500.00",$641.40,8/16/2017,$85.00,11.68,0
1517,1,1,30,"$1,537.68",9,$622.92,$531.68,10,$0.00,$531.68,592,174,$500.00,$576.68,8/16/2017,$80.00,31.35,0
1518,1,2,70,"$3,224.77",18,"$1,547.61",$559.53,10,$712.38,"$1,271.91",575,235,$500.00,"$1,424.91",8/16/2017,$105.00,57.62,0
1519,1,2,61,"$1,041.65",15,"$1,265.00",$166.39,10,$836.78,"$1,003.17",522,139,"$1,000.00","$1,124.20",8/17/2017,$101.00,84.1,0
1520,1,1,33,$801.54,9,$622.92,$531.68,10,$0.00,$531.68,584,300,$500.00,$576.68,8/18/2017,$80.00,9.36,0
1521,1,1,70,"$1,244.00",6,$569.30,$511.40,10,$0.00,$511.40,647,284,"$3,000.00",$556.40,8/18/2017,$105.00,65.92,0
1523,1,3,27,$637.00,9,$582.47,$517.66,10,$0.00,$517.66,586,302,$500.00,$562.66,8/18/2017,$75.00,0,0
1524,1,2,70,"$1,721.76",15,"$1,185.00",$622.72,10,$436.50,"$1,059.22",673,164,"$1,500.00","$1,104.22",8/21/2017,$95.00,61.1,0
1525,1,1,64,"$1,300.00",9,$582.47,$517.66,10,$0.00,$517.66,629,191,"$1,000.00",$562.66,8/24/2017,$75.00,58.92,0
1526,1,1,61,"$1,103.60",12,$915.00,$818.98,10,$0.00,$818.98,615,280,"$1,000.00",$863.98,8/21/2017,$90.00,66.96,0
1527,1,2,47,"$2,989.35",12,"$1,242.27",$309.33,10,$759.38,"$1,068.71",572,226,$500.00,"$1,113.71",8/21/2017,$120.00,24.29,0
1528,1,2,54,$745.00,18,"$1,563.26",$987.39,10,$406.67,"$1,394.06",663,284,$500.00,"$1,439.06",8/21/2017,$106.00,92.21,0
1529,1,2,44,"$5,000.00",18,"$1,704.13","$1,013.18",10,$425.54,"$1,438.72",540,245,$500.00,"$1,483.72",8/21/2017,$115.00,11,0
1530,1,1,33,"$2,304.00",9,$582.47,$517.66,10,$0.00,$517.66,548,197,$500.00,$562.66,8/22/2017,$75.00,28.95,0
1531,1,2,33,$919.92,12,$915.00,$545.18,10,$236.00,$781.18,582,264,$500.00,$826.18,8/24/2017,$90.00,74.46,0
1533,1,2,55,$755.00,18,"$1,391.09",$348.11,10,$890.18,"$1,238.29",642,276,$500.00,"$1,283.29",8/24/2017,$95.00,78.15,0
1534,1,3,46,$864.00,9,$582.47,$517.66,10,$0.00,$517.66,582,275,$500.00,$562.66,8/24/2017,$75.00,13.77,0
1535,1,3,28,"$1,535.47",9,$582.47,$517.66,10,$0.00,$517.66,530,270,$500.00,$562.66,8/24/2017,$75.00,31.33,0
1536,1,1,38,"$2,600.00",18,"$1,704.13","$1,521.52",10,$0.00,"$1,521.52",656,182,"$2,500.00","$1,566.52",8/25/2017,$115.00,31.73,0
1537,70,1,26,"$3,300.00",60,"$6,088.46","$6,088.46",10,$0.00,"$6,088.46",532,264,"$5,000.00","$6,088.46",8/25/2017,$155.33,5.48,0
1538,15,3,67,$0.00,18,"$2,370.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$2,275.00",8/29/2017,$163.41,0,0
1539,1,1,66,"$2,679.85",15,"$1,185.00","$1,059.22",10,$0.00,"$1,059.22",582,241,$500.00,"$1,104.22",8/29/2017,$95.00,39.41,0
1540,1,2,32,"$1,516.67",18,"$1,625.87",$948.45,10,$423.06,"$1,371.51",566,307,$500.00,"$1,416.51",8/30/2017,$110.00,48.92,0
1541,1,2,65,"$4,823.70",12,$751.36,$524.47,10,$144.44,$668.91,686,245,"$5,000.00",$713.91,8/31/2017,$75.00,35.45,0
1542,15,3,46,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",8/31/2017,$125.32,0,1
1543,15,3,62,$0.00,15,"$1,590.00",$0.00,15,$0.00,$0.00,0,0,$0.00,"$1,525.00",8/31/2017,$125.32,0,0
1544,1,1,60,"$3,455.75",12,"$1,133.18","$1,019.12",10,$0.00,"$1,019.12",593,214,"$1,000.00","$1,064.12",8/31/2017,$110.00,50.03,0
1546,1,2,31,$920.83,9,$878.02,$401.69,10,$388.77,$790.46,525,224,$500.00,$835.46,8/31/2017,$111.00,38.88,0
1548,1,2,61,"$1,084.00",12,"$1,111.36",$659.22,10,$339.83,$999.05,607,287,"$1,000.00","$1,044.78",9/1/2017,$108.00,50.09,0
1549,1,2,60,$921.00,12,$860.46,$334.23,10,$434.77,$769.00,604,309,$500.00,$814.00,9/5/2017,$85.00,0,0
1550,1,2,54,"$5,035.33",9,$663.37,$218.44,10,$349.14,$567.58,562,308,$500.00,$612.58,9/6/2017,$85.00,32.51,0
1552,1,2,59,"$1,510.00",21,"$2,702.82","$2,025.83",10,$413.23,"$2,439.06",667,266,"$5,100.00","$2,484.06",9/6/2017,$170.00,65.17,0
1553,1,2,58,$735.00,15,"$1,251.67",$608.30,10,$524.18,"$1,132.48",636,304,$500.00,"$1,177.48",9/8/2017,$100.00,24.49,0
1554,1,2,39,"$1,993.33",9,$679.55,$509.93,10,$72.00,$581.93,629,175,"$1,000.00",$626.93,9/11/2017,$87.00,44.05,0
1555,1,2,62,"$1,100.00",9,$827.79,$318.63,10,$425.54,$744.17,603,288,"$1,224.00",$789.17,9/8/2017,$105.00,55.18,0
1556,1,3,35,"$3,423.33",9,$587.24,$500.05,10,$0.00,$500.05,603,282,"$1,000.00",$545.05,9/11/2017,$75.59,2.98,0
1557,1,2,68,"$1,491.00",18,"$1,704.13",$599.65,10,$813.95,"$1,413.60",673,268,"$2,500.00","$1,566.60",9/11/2017,$115.00,48.22,0
